NeuralNet(
  (network): Sequential(
    (0): Linear(in_features=2, out_features=48, bias=True)
    (1): Tanh()
    (2): Linear(in_features=48, out_features=48, bias=True)
    (3): Tanh()
    (4): Linear(in_features=48, out_features=48, bias=True)
    (5): Tanh()
    (6): Linear(in_features=48, out_features=48, bias=True)
    (7): Tanh()
    (8): Linear(in_features=48, out_features=2, bias=True)
  )
)
starting Adam training
It: 2400, Time: 4.20, mse_0: 4.1361e-04, mse_f: 2.5262e-03, total loss: 2.9947e-03, Error u,v: 3.4724e-04, 3.8694e-04
It: 2500, Time: 3.93, mse_0: 3.9024e-04, mse_f: 2.4790e-03, total loss: 2.9182e-03, Error u,v: 3.3954e-04, 3.7896e-04
It: 2600, Time: 4.07, mse_0: 3.7350e-04, mse_f: 2.4338e-03, total loss: 2.8629e-03, Error u,v: 3.3016e-04, 3.7314e-04
It: 2700, Time: 4.13, mse_0: 3.6551e-04, mse_f: 2.3778e-03, total loss: 2.8011e-03, Error u,v: 3.2923e-04, 3.7021e-04
It: 2800, Time: 3.88, mse_0: 3.7068e-04, mse_f: 2.3140e-03, total loss: 2.7446e-03, Error u,v: 3.3177e-04, 3.7330e-04
It: 2900, Time: 4.13, mse_0: 3.5613e-04, mse_f: 2.2262e-03, total loss: 2.6265e-03, Error u,v: 3.3923e-04, 3.7040e-04
It: 3000, Time: 4.10, mse_0: 3.6374e-04, mse_f: 2.1802e-03, total loss: 2.5789e-03, Error u,v: 3.4127e-04, 3.6891e-04
It: 3100, Time: 3.91, mse_0: 3.6414e-04, mse_f: 2.1445e-03, total loss: 2.5417e-03, Error u,v: 3.3978e-04, 3.6934e-04
It: 3200, Time: 4.20, mse_0: 3.5807e-04, mse_f: 2.0869e-03, total loss: 2.4787e-03, Error u,v: 3.3508e-04, 3.6272e-04
It: 3300, Time: 4.18, mse_0: 3.6558e-04, mse_f: 2.0286e-03, total loss: 2.4233e-03, Error u,v: 3.3287e-04, 3.6314e-04
It: 3400, Time: 4.37, mse_0: 3.4801e-04, mse_f: 1.9888e-03, total loss: 2.3653e-03, Error u,v: 3.1991e-04, 3.5447e-04
It: 3500, Time: 4.14, mse_0: 3.1661e-04, mse_f: 1.9281e-03, total loss: 2.2721e-03, Error u,v: 3.0680e-04, 3.3373e-04
It: 3600, Time: 4.14, mse_0: 3.1380e-04, mse_f: 1.8646e-03, total loss: 2.2161e-03, Error u,v: 2.9932e-04, 3.3006e-04
